xalaqotu,xlq
xalaqotuka,xlq
xalaqonaA,xlq
xalaqonaA^,xlq
xalaqona`kum,xlq
xalaqona`kumo,xlq
xalaqona`hu,xlq
xalaqona`hum,xlq
xalaqona`humaA^,xlq
xalaqona`humo,xlq
xalawoA@,xlw
xala`q,xlq
xaliyfap,xlf
xaliyl,xll
xal~a`q,xlq
xalof,xlf
xaloq,xlq
xamor,xmr
xamosap,xms
xamosiyn,xms
xamoT,xmT
xan~aAs,xns
xawaAlif,xlf
xaw~aAn,xwn
"xaw~alahu,",xwl
xaw~alona`kumo,xwl
xaw~alona`hu,xwl
xawoD,xwD
xawof,xwf
xayor,xyr
xayora`t,xyr
xayoT,xyT
xayol,xyl
xa`diE,xdE
xa`siriyn,xsr
xa`$iE,x$E
xa`$iEap,x$E
xa`$iEa`t,x$E
xa`DiEiyn,xDE
xa`Ti_#iyn,xTA
xa`la`t,xwl
xa`lid,xld
xa`lifiyn,xlf
xa`liq,xlq
xa`midiyn,xmd
xa`misap,xms
xubor,xbr
xuboz,xbz
xu*uwA@,Ax*
xu*uwhu,Ax*
xu*i,Ax*
xu*o,Ax*
xu*ohaA,Ax*
xuruwj,xrj
xuroTuwm,xrTm
xusor,xsr
xusoraAn,xsr
xu$ub,x$b
xu$uwE,x$E
xuDor,xDr
xuTuwa`t,xTw
xufoyap,xfy
xulaTaA^',xlT
xuluq,xlq
xuluwd,xld
xuliqa,xlq
xuliqato,xlq
xuliquwA@,xlq
xul~ap,xll
xul~ifuwA@,xlf
xulod,xld
xumur,xmr
xumus,xms
xun~as,xns
xuwaAr,xwr
xita`m,xtm
xizoY,xzy
xiTaAb,xTb
xiTobap,xTb
xiTo_#,xTA
xifotu,xwf
xifotukumo,xwf
xifotumo,xwf
xifoti,xwf
xila`f,xlf
xila`l,xll
xilofap,xlf
xinziyr,xnzr
xiyfap,xwf
xiyaAT,xyT
xiyaAm,xym
xiyaAnap,xwn
xiyarap,xyr
da>ab,dAb
da>ob,dAb
daAbir,dbr
daAHiDap,dHD
daAr,dwr
daAEiY,dEw
daAfiE,dfE
daAfiq,dfq
daAmati,dwm
daAmuwA@,dwm
daAn,dnw
daAniyap,dnw
daAwud,
daA^}ibayon,dAb
daA^}irap,dwr
daA^}im,dwm
daA^b~ap,dbb
daHaY`haA^,dHw
daxal,dxl
daxala,dxl
daxalato,dxl
"daxalahu,",dxl
daxaluwA@,dxl
daxaluwhu,dxl
daxalota,dxl
daxalotum,dxl
daxalotumuwhu,dxl
darajap,drj
daraja`t,drj
darasota,drs
darak,drk
dara`him,drhm
das~aY`haA,dsw
daEaA,dEw
daEaAkumo,dEw
daEaAnaA,dEw
daEaAni,dEw
daEaAhu,dEw
daEaA^,dEw
daEawuA@,dEw
daEawoA@,dEw
daEawotu,dEw
daEawotukumo,dEw
daEawotuhumo,dEw
daE~,dEE
daEowap,dEw
daEowaY`,dEw
dafaEotumo,dfE
dafoE,dfE
dak~,dkk
dak~aA^',dkk
dak~ap,dkk
daliyl,dll
dal~ahumo,dll
dalow,dlw
dam,dmw
dam~ara,dmr
dam~aronaA,dmr
dam~arona`humo,dmr
danaA,dnw
day~aAr,dwr
dayon,dyn
da`xiruwn,dxr
da`xiluwn,dxl
dubur,dbr
duHuwr,dHr
duxaAn,dxn
duxilato,dxl
dur~iY~,drr
dusur,dsr
duEaA^',dEw
duEuwA@,dEw
duEuw^A@,dEw
duEiYa,dEw
duEiytumo,dEw
duk~ati,dkk
duluwk,dlk
dumota,dwm
dumotu,dwm
dumotumo,dwm
duwlap,dwl
duwn,dwn
diraAsat,drs
difo',dfA
dihaAq,dhq
diyn,dyn
diynaAr,dnr
diyap,wdy
d~aAE,dEw
d~axaluwA@,dxl
d~arok,drk
d~aEawaA,dEw
d~amoE,dmE
d~ahor,dhr
d~awaA^}ir,dwr
d~unoyaA,dnw
d~uhon,dhn
d~ihaAn,dhn
*aA,*A
*aAqaA,*wq
*aAquwA@,*wq
*aAhib,*hb
*aA^}iqap,*wq
*aA^}iquwA,*wq
*ara>a,*rA
*ara>akumo,*rA
*ara>onaA,*rA
*aruwnaA,w*r
*aruwniY^,w*r
*ar~ap,*rr
*aroE,*rE
*aronaA,w*r
*aroniY,w*r
*arohumo,w*r
*arow,*rw
*akar,*kr
"*akarahu,",*kr
*akaruwA@,*kr
*akarota,*kr
*ak~ayotumo,*kw
*aluwl,*ll
*anb,*nb
*anuwb,*nb
*ahaAb,*hb
*ahab,*hb
*ahaba,*hb
*ahabato,*hb
*ahabuwA@,*hb
*ahabonaA,*hb
*a`lik,
*a`nik,
*ubaAb,*bb
*ubiHa,*bH
*ur~iy~ap,*rr
*ur~iy~a`t,*rr
*uqo,*wq
*ukira,*kr
*uk~ira,*kr
*uk~iruwA@,*kr
*uk~irotum,*kr
*ulul,*ll
*uw,*w
*uwquwA@,*wq
*iboH,*bH
*iraAE,*rE
*ikor,*kr
*ikoraY`,*kr
*il~ap,*ll
*im~ap,*mm
*~ahaba,*hb
*~a`riya`t,*rw
*~a`kira`t,*kr
*~a`kiriyn,*kr
*~ul~,*ll
*~i}ob,*Ab
ra'aA,rAy
ra'aAka,rAy
ra'aAhaA,rAy
ra'aAhu,rAy
ra'aA^,rAy
ra'uwf,rAf
ra>atohu,rAy
ra>atohum,rAy
ra>awuA@,rAy
ra>awoA@,rAy
ra>awoka,rAy
ra>awohaA,rAy
ra>awohu,rAy
ra>awohumo,rAy
ra>aY`,rAy
ra>aY`^,rAy
ra>ayota,rAy
ra>ayotahumo,rAy
ra>ayotu,rAy
ra>ayotumuwhu,rAy
ra>ayotuhumo,rAy
"ra>ayonahu,^",rAy
ra>os,rAs
ra>ofap,rAf
ra>oY,rAy
raAbiE,rbE
raADiyap,rDw
raAgib,rgb
raAfiE,rfE
raAq,rqy
raAkiE,rkE
raAna,ryn
raA^d~,rdd
raA^d~iY,rdd
raba`^}ib,rbb
rabiHat,rbH
rab~,rbb
rab~ayaAniY,rbw
rab~a`niy~in,rbb
rabowap,rbw
ratoq,rtq
rajaEa,rjE
rajaEuw^A@,rjE
rajaEotumo,rjE
rajul,rjl
rajil,rjl
rajiym,rjm
raj~,rjj
rajoE,rjE
rajom,rjm
raHubato,rHb
raHima,rHm
raHimanaA,rHm
"raHimahu,",rHm
"raHimotahu,",rHm
raHimona`humo,rHm
raHol,rHl
raHomap,rHm
radadonaA,rdd
radadona`hu,rdd
radifa,rdf
rad~,rdd
rad~uwhu,rdd
radom,rdm
razaqakumu,rzq
razaqakumo,rzq
razaqahum,rzq
razaqahumu,rzq
razaqona`kum,rzq
razaqona`kumo,rzq
razaqona`humo,rzq
rasuwl,rsl
ra$ad,r$d
raSad,rSd
raDuwA@,rDw
raDiYa,rDw
raDiytum,rDw
raDiy~,rDw
raTob,rTb
raEawohaA,rEy
raEod,rEd
ragab,rgb
ragad,rgd
rafav,rfv
rafaEa,rfE
rafaEahaA,rfE
rafiyE,rfE
rafiyq,rfq
raforaf,rfrf
raqabap,rqb
raqiyb,rqb
raq~,rqq
rakuwb,rkb
rakibaA,rkb
rakibuwA@,rkb
rak~abaka,rkb
ramaAd,rmd
ramaDaAn,
ramaY`,rmy
ramayota,rmy
ramiym,rmm
ramoz,rmz
rahab,rhb
rahaq,rhq
rahiyn,rhn
rahiynap,rhn
rahobaAniy~ap,rhb
rahobap,rhb
rahoT,rhT
rahow,rhw
rawaAH,rwH
rawaAkid,rkd
rawa`siY,rsw
rawoDaAt,rwD
rawoDap,rwD
rayob,ryb
ra`jiEuwn,rjE
ra`Euwn,rEy
ra`EinaA,rEy
ra`wadt~un~a,rwd
"ra`wadt~uhu,",rwd
ra`wadatoniY,rwd
ra`waduwhu,rwd
ruba`E,rbE
rujuwm,rjm
ruj~ati,rjj
ruHom,rHm
ruxaA^',rxw
rud~ato,rdd
rud~uwA@,rdd
rud~uwhaA,rdd
rud~uwhaA^,rdd
rud~uw^A@,rdd
ruziquwA@,rzq
ruziqonaA,rzq
ru$od,r$d
ruTab,rTb
ruEob,rEb
rufa`t,rft
rufiEato,rfE
ruquwd,rqd
ruqiy~,rqy
rukaAm,rkm
rukobaAn,rkb
rukon,rkn
ruhoba`n,rhb
ruwH,rwH
ruwayod,rwd
ri'oy,rAy
ri}aA^',rAy
rib~iy~uwn,rbb
rijaAl,rjl
rijoz,rjz
rijos,rjs
rijol,rjl
riHolap,rHl
rido',rdA
rizoq,rzq
risaAlap,rsl
risa`la`t,rsl
riDowa`n,rDw
riEaAyat,rEy
rikaAb,rkb
rikoz,rkz
rimaAH,rmH
riha`n,rhn
riybap,ryb
riyH,rwH
riy$,ry$
riyE,ryE
r~a'aA,rAy
r~a'aAhu,rAy
r~aAbiy,rbw
r~aAbiyap,rbw
r~aAjifap,rjf
r~aAdifap,rdf
r~aAsiya`t,rsw
r~aAfiEap,rfE
r~abaTonaA,rbT
r~ajaEaka,rjE
r~ajaEonaA^,rjE
r~ajofap,rjf
r~aHima,rHm
r~aHiyq,rHq
r~aHiym,rHm
r~aHoma`n,rHm
r~azaqona`hu,rzq
r~az~aAq,rzq
r~as~,rss
r~a$aAd,r$d
r~a$iyd,r$d
r~aDaAEap,rDE
r~aDiYa,rDw
r~afaEahu,rfE
r~aqiym,rqm
r~akob,rkb
r~ahob,rhb
r~awoH,rwH
r~awoE,rwE
r~ayoHaAn,rwH
r~a`Himiyn,rHm
r~a`ziqiyn,rzq
r~a`sixuwn,rsx
r~a`$iduwn,r$d
r~u'oyaA,rAy
r~ub,rb
r~ubuE,rbE
r~ujiEotu,rjE
r~ujoz,rjz
r~ujoEaY`^,rjE
r~udidt~u,rdd
r~um~aAn,rmn
r~uwm,
r~ib,rbw
r~ibaAT,rbT
r~ibaw`A,rbw
r~iEaA^',rEy
r~ifod,rfd
zaAdatohu,zyd
zaAdatohumo,zyd
zaAdahumo,zyd
zaAduwkumo,zyd
zaAduwhumo,zyd
zaAga,zyg
zaAgati,zyg
zaAgato,zyg
zaAguw^A@,zyg
zaAlat,zyl
zaAlataA^,zwl
zaAn,zny
zaAniyap,zny
zaAhiq,zhq
zabad,zbd
zabuwr,zbwr
zajor,zjr
zajorap,zjr
zaHof,zHf
zaraAbiY~,zrbyh
zaroE,zrE
zaEama,zEm
zaEamota,zEm
zaEamotum,zEm
zaEamotumo,zEm
zaEiym,zEm
zaEom,zEm
zafiyr,zfr
zaq~uwm,zqm
zakariy~aA,
zakaw`p,zkw
zakaY`,zkw
zakiy~,zkw
zakiy~ap,zkw
zak~aY`haA,zkw
zalaq,zlq
zalalotum,zll
zalozalap,zlzl
zamohariyr,zmhr
zanjabiyl,znjbyl
zaniym,znm
zahuwq,zhq
zahorap,zhr
zawaAl,zwl
zaw~ajona`kahaA,zwj
zawoj,zwj
zay~ana,zyn
zay~an~aA,zyn
zayot,zyt
zayotuwnap,zyt
zayod,
zayog,zyg
zubar,zbr
zubur,zbr
zujaAjap,zjj
zuHoziHa,zHzH
zuxoruf,zxrf
zurotumu,zwr
zuroq,zrq
zulozilati,zlzl
zulofap,zlf
zulofaY`^,zlf
zumar,zmr
zuw~ijato,zwj
zuy~ina,zyn
zido,zyd
zidona`humo,zyd
zidoniY,zyd
zilotumo,zyl
zilozaAl,zlzl
ziynap,zyn
ziyaAdap,zyd
z~aAd,zwd
z~aAniY,zny
z~abaAniyap,zbn
z~ayotuwn,zyt
z~a`jira`t,zjr
z~a`riEuwn,zrE
z~a`hidiyn,zhd
z~uwr,zwr
z~inaY`^,zny
sa>atoluwA@,tlw
sa>asotagofiru,gfr
sa>aSorifu,Srf
sa>ala,sAl
sa>alaka,sAl
sa>alahaA,sAl
sa>alahumo,sAl
sa>aluwA@,sAl
sa>alotahum,sAl
sa>alotahumo,sAl
sa>alotuka,sAl
sa>alotukum,sAl
sa>alotumuwhu,sAl
sa>alotumuwhun~a,sAl
sa>alotumo,sAl
"sa>urohiquhu,",rhq
sa>uSoliyhi,Sly
sa>uloqiY,lqy
sa>unzilu,nzl
sa>unab~i}uka,nbA
sa>uw@riykumo,rAy
saAbiq,sbq
saAbiquw^A@,sbq
saAjid,sjd
saAHat,swH
saAdis,sds
saArib,srb
saAEap,swE
saAfil,sfl
saAq,swq
saAqiT,sqT
saAkin,skn
saAhuwn,shw
saAwaY`,swy
saA^'a,swA
saA^'ato,swA
saA^}ibap,syb
saA^}ig,swg
saA^}iq,swq
saA^}il,sAl
saba<,
sabab,sbb
sabaqa,sbq
sabaqato,sbq
sabaqakum,sbq
sabaquwnaA,sbq
sabaquwnaA^,sbq
sabaquw^A@,sbq
sabiyl,sbl
sab~aHa,sbH
sab~iHuwA@,sbH
sab~iHi,sbH
saboH,sbH
saboE,sbE
saboEap,sbE
saboq,sbq
satajiduniY^,wjd
satajiduwna,wjd
sata*okuruwnahun~a,*kr
satudoEawona,dEw
satugolabuwna,glb
satukotabu,ktb
sajaduwA@,sjd
sajaY`,sjw
saHaAb,sHb
saHar,sHr
saHaruw^A@,sHr
saHiyq,sHq
saH~aAr,sHr
saxaT,sxT
saxira,sxr
saxiruwA@,sxr
saxiTa,sxT
sax~ara,sxr
sax~arahaA,sxr
sax~aronaA,sxr
sax~arona`haA,sxr
sadiyd,sdd
sad~,sdd
saraAb,srAb
saraAH,srH
sarab,srb
saraqa,srq
sara`biyl,srbAl
sariyE,srE
sariy~,sry
sar~iHuwhun~a,srH
saromad,srmd
saEap,wsE
saEawo,sEy
saEawoA@,sEy
saEaY`,sEy
saEiyd,sEd
saEiyr,sEr
saEoy,sEy
sa_#aAtiykum,Aty
sa_#aAwiY^,Awy
safaAhap,sfh
safar,sfr
safarap,sfr
safah,sfh
safiha,sfh
safiynap,sfn
safiyh,sfh
saqar,
saqaTuwA@,sqT
saqayota,sqy
saqiym,sqm
saqof,sqf
sakata,skt
sakar,skr
sakan,skn
sakantum,skn
sakana,skn
sakiynap,skn
sakorap,skr
salaf,slf
salafa,slf
salaquwkum,slq
salakakumo,slk
salakona`hu,slk
salam,slm
sala`m,slm
saliym,slm
sal~ama,slm
sal~amotum,slm
salo,sAl
salosabiyl,slsbyl
salohumo,sAl
samaA^',smw
samuwm,smm
samiEa,smE
samiEato,smE
"samiEahu,",smE
samiEuwA@,smE
samiEotumuwhu,smE
samiEotumo,smE
samiEonaA,smE
samiyE,smE
samiyn,smn
samiy~,smw
sam~,smm
sam~aY`kumu,smw
sam~ayotumuwhaA^,smw
sam~ayotuhaA,smw
sam~a`Euwn,smE
sam~uwhumo,smw
samoE,smE
samok,smk
sanaA,snw
sanap,snw
sanajoziY,jzy
sanadoEu,dEw
sanaziydu,zyd
"sanasimuhu,",wsm
sanasotadorijuhum,drj
sana$ud~u,$dd
sanaforugu,frg
sanakotubu,ktb
sananZuru,nZr
sanu&otiyhimo,Aty
sanudoxiluhumo,dxl
sanura`widu,rwd
sanuriyhimo,rAy
sanuTiyEukumo,TwE
sanuEa*~ibuhum,E*b
sanuEiyduhaA,Ewd
sanuqat~ilu,qtl
sanuqori}uka,qrA
sanuloqiY,lqy
sanumat~iEuhumo,mtE
sawaA^',swy
sawiy~,swy
saw~ala,sAl
saw~alato,sAl
saw~aY`ka,swy
saw~aY`haA,swy
saw~aY`hu,swy
"saw~ayotuhu,",swy
sawo',swA
sawo'ap,swA
sawo'a`t,swA
sawoT,swT
sawof,
sayajoziyhim,jzy
sayajoziyhimo,jzy
sayajoEalu,jEl
sayaHolifuwna,Hlf
sayadoxuluwna,dxl
saya*~ak~aru,*kr
sayaroHamuhumu,rHm
sayaSolaY`,Sly
sayaEolamuwna,Elm
sayagolibuwna,glb
sayaquwlu,qwl
sayaquwluwna,qwl
sayakuwnu,kwn
sayakofuruwna,kfr
sayanaAluhumo,nyl
sayahodiyni,hdy
sayahodiyhimo,hdy
sayu&otiynaA,Aty
"sayuboTiluhu,^",bTl
sayujozawona,jzy
sayudoxiluhumu,dxl
sayuriykumo,rAy
sayuSiybu,Swb
sayuSiybuhumo,Swb
sayuTaw~aquwna,Twq
sayugofaru,gfr
sayuhozamu,hzm
say~aArap,syr
say~i},swA
say~i}ap,swA
say~id,swd
say~i_#aAt,swA
sayor,syr
sayol,syl
sayonaA^',
sa`biga`t,sbg
sa`Hir,sHr
sa`limuwn,slm
sa`miduwn,smd
sa`mir,smr
sa`^}iHa`t,syH
su&aAl,sAl
su&ol,sAl
su}ila,sAl
su}ilato,sAl
su}iluwA@,sAl
subaAt,sbt
suboHa`n,sbH
suj~irato,sjr
suHoq,sHq
suxoriy~,sxr
sudFY,sdy
suraAdiq,srAdq
surur,srr
suruwr,srr
suTiHato,sTH
suEur,sEr
suEiduwA@,sEd
suE~irato,sEr
suqiTa,sqT
suqona`hu,swq
suqoya`,sqy
suka`raY`,skr
suk~irato,skr
sulayoma`n,
sula`lap,sll
sul~am,slm
suloTa`n,slT
sunbul,snbl
sunbulap,snbl
sunbula`t,snbl
sundus,snds
sun~ap,snn
sun~at,snn
suhuwl,shl
suwd,swd
suwr,swr
suwrap,swr
suwFY,swy
suwaAE,swAE
suw^',swA
suy~irato,syr
sit~ap,stt
sit~iyn,stt
sitor,str
sij~iyl,sjyl
sij~iyn,sjn
siHor,sHr
sixoriy~,sxr
sidor,sdr
sidorap,sdr
siraAj,srj
siraAE,srE
sir~,srr
siqaAyap,sqy
sik~iyn,skn
silosilap,slsl
sinap,wsn
siniyn,snw
siY^'a,swA
siyrat,syr
siyruwA@,syr
siyma`,swm
siyniyn,
siy^_#ato,swA
s~aAHil,sHl
s~aAriq,srq
s~aAriqap,srq
s~aAmiriY~,sAmry
s~aAhirap,shr
s~abuE,sbE
s~abot,sbt
s~araA^}ir,srr
s~ar~aA^',srr
s~arod,srd
s~alom,slm
s~alowaY`,slw
s~a`biHa`t,sbH
s~a`biqa`t,sbq
s~a`xiriyn,sxr
s~a`^}iHuwn,syH
s~ujuwd,sjd
s~uHot,sHt
s~udus,sds
s~ufolaY`,sfl
s~uwq,swq
s~uw^>aY`^,swA
s~ijil~,sjl
s~ijon,sjn
s~ilom,slm
s~in~,snn
$a>on,$An
$aAEir,$Er
$aAkir,$kr
$aAkilat,$kl
$aAni},$nA
$aAhid,$hd
$aA^'a,$yA
$aA^q~uwA@,$qq
$at~aY`,$tt
$ajar,$jr
$ajara,$jr
$ajarap,$jr
$adiyd,$dd
$araAb,$rb
$araHa,$rH
$arar,$rr
$araEa,$rE
$araEuwA@,$rE
$arawoA@,$ry
$ariba,$rb
$ariyEap,$rE
$ariyk,$rk
$ar~,$rr
$aroqiy~,$rq
$aroqiy~ap,$rq
$aTaT,$TT
$aTor,$Tr
$aTo_#,$TA
$aEa`^}ir,$Er
$agafahaA,$gf
$agalatonaA^,$gl
$afaA,$fw
$afatayon,$fh
$afa`Eap,$fE
$afiyE,$fE
$aqaqonaA,$qq
$aquwA@,$qw
$aqiy~,$qw
$aq~,$qq
$akara,$kr
$akarotumo,$kr
$akuwr,$kr
$ak~,$kk
$akol,$kl
$amaA^}il,$ml
$amos,$ms
$ana_#aAn,$nA
$aha`dap,$hd
$aha`da`t,$hd
$ahidt~umo,$hd
$ahida,$hd
$ahiduwA@,$hd
$ahidonaA,$hd
$ahidonaA^,$hd
$ahiyd,$hd
$ahiyq,$hq
$ahor,$hr
$ahowap,$hw
$awob,$wb
$aYo',$yA
$ayob,$yb
$ayobap,$yb
$ayox,$yx
$ayoTa`n,$Tn
$a`xiSap,$xS
$a`Ti},$TA
$a`fiEiyn,$fE
$a`mixa`t,$mx
$ub~iha,$bh
$uHuwm,$Hm
$uH~,$HH
$ur~aE,$rE
$urob,$rb
$uEab,$Eb
$uEayob,
$uEuwb,$Eb
$ugul,$gl
$ukuwr,$kr
$ukor,$kr
$uhub,$hb
$uwraY`,$wr
$uwaAZ,$wZ
$i}ota,$yA
$i}otum,$yA
$i}otumaA,$yA
$i}otumo,$yA
$i}onaA,$yA
$irob,$rb
$iro*imap,$r*m
$iroEap,$rE
$irok,$rk
$ifaA^',$fy
$iqaAq,$qq
$iq~,$qq
$iqowat,$qw
$ihaAb,$hb
$iyb,$yb
$iyEap,$yE
$iyap,w$y
$~afaq,$fq
$~afoE,$fE
$~ahawa`t,$hw
$~awaY`,$wy
$~awokap,$wk
$~a`ribiyn,$rb
$~uq~ap,$qq
$~itaA^',$tw
$~iEor,$Er
$~iEoraY`,$Ery
$~imaAl,$ml
SaAbir,Sbr
SaAbirap,Sbr
SaAHib,SHb
SaAdiq,Sdq
SaAl,Sly
SaAluwA,Sly
SabaAH,SbH
SababonaA,Sbb
Sabara,Sbr
SabaruwA@,Sbr
Sabaruw^A@,Sbr
Sabarotumo,Sbr
SabaronaA,Sbr
Sabiy~,Sbw
Sab~,Sbb
Sab~aAr,Sbr
Sab~aHahum,SbH
Sabor,Sbr
Saxorap,Sxr
Sadadt~umo,Sdd
Sadadona`kumo,Sdd
Sadaqa,Sdq
Sadaqap,Sdq
Sadaqakumu,Sdq
SadaqanaA,Sdq
Sadaqa`t,Sdq
SadaquwA@,Sdq
SadaqotanaA,Sdq
Sadaqona`humu,Sdq
Saduqa`t,Sdq
Sadiyd,Sdd
Sadiyq,Sdq
Sad~,Sdd
Sad~a,Sdd
Sad~aqa,Sdq
Sad~aqota,Sdq
Sad~uwkumo,Sdd
Sador,Sdr
Sarafa,Srf
Sarafakumo,Srf
SarafonaA^,Srf
Sariyx,Srx
Sar~ap,Srr
Sar~afonaA,Srf
Sar~afona`hu,Srf
SaroH,SrH
SaroSar,SrSr
SaroEaY`,SrE
Sarof,Srf
SaEad,SEd
SaEuwd,SEd
SaEiq,SEq
SaEiyd,SEd
SagaAr,Sgr
Sagato,Sgw
Sagiyr,Sgr
Sagiyrap,Sgr
Saf~,Sff
SafoH,SfH
SaforaA^',Sfr
SafoSaf,SfSf
SafowaAn,Sfw
Salabuwhu,Slb
SalaHa,SlH
Salaw`p,Slw
Sal~aY`,Slw
Sal~aY`^,Slw
Sal~uwA@,Slw
Sal~uwhu,Sly
Salod,Sld
SaloSa`l,SlSl
SanaEuwA@,SnE
SanaEuw^A@,SnE
SanoEap,SnE
SawaAb,Swb
SawaA^f~,Sff
Sawa`miE,SmE
Saw~arona`kumo,Swr
Sawot,Swt
Sawom,Swm
SaY`Hib,SHb
SayaASiy,SyS
Say~ib,Swb
SayoHap,SyH
Sayod,Syd
Sa`Hibap,SHb
Sa`rimiyn,Srm
Sa`Eiqap,SEq
Sa`giruwn,Sgr
Sa`liH,SlH
Sa`mituwn,Smt
Sa`^f~a`t,Sff
Sub~uwA@,Sbb
SuboH,SbH
SuHuf,SHf
Suduwd,Sdd
Surifato,Srf
Sufor,Sfr
SuloH,SlH
SunoE,SnE
Suwrap,Swr
SuwaAE,SwE
Sibog,Sbg
Sibogap,Sbg
SiHaAf,SHf
Sid~iyq,Sdq
Sid~iyqap,Sdq
Sidoq,Sdq
Sira`T,SrT
Sir~,Srr
Siliy~,Sly
SinowaAn,Snw
Sihor,Shr
SiyaAm,Swm
S~aA^x~ap,Sxx
S~aA^f~uwn,Sff
S~axor,Sxr
S~adafayon,Sdf
S~adoE,SdE
S~ariym,Srm
S~afaA,
S~amad,Smd
S~ayof,Syf
S~a`bira`t,Sbr
S~a`bi_#iyn,SAbAwn
S~a`diqa`t,Sdq
S~a`fina`t,Sfn
S~a`liHa`t,SlH
S~a`^}ima`t,Swm
S~a`^}imiyn,Swm
S~ulob,Slb
S~uwr,Swr
S^,
DaAHik,DHk
DaAHikap,DHk
DaAqato,Dyq
DaAmir,Dmr
DaA^}iq,Dyq
DaA^r~,Drr
DaA^l~,Dll
DaboH,DbH
Daraba,Drb
DarabuwA@,Drb
Darabuwhu,Drb
Darabotumo,Drb
DarabonaA,Drb
DariyE,DrE
Dar~,Drr
Dar~aA^',Drr
Darob,Drb
DaEufa,DEf
DaEufuwA@,DEf
DaEiyf,DEf
DaEof,DEf
Dalalotu,Dll
DalalonaA,Dll
Dala`l,Dll
Dala`lap,Dll
Dal~a,Dll
Dal~uwA@,Dll
Dal~uw^A@,Dll
Dank,Dnk
Daniyn,Dnn
Day~iq,Dyq
Dayor,Dyr
Dayof,Dyf
Dayoq,Dyq
DuHFY,DHw
DuHaY`,DHw
Duriba,Drb
Duribato,Drb
Dur~,Drr
Did~,Ddd
DiraAr,Drr
DiEa`f,DEf
DiEof,DEf
Digov,Dgv
DiyzaY`^,Dyz
DiyaA^',DwA
D~a>on,DAn
D~arar,Drr
D~afaAdiE,DfdE
D~ur~,Drr
Ts^,
Ts^m^,
Th,
TaAba,Tyb
TaArid,Trd
TaAEap,TwE
TaAEim,TEm
TaAqap,Twq
TaAla,Twl
TaAluwt,
TaA^}iEiyn,TwE
TaA^}if,Twf
TaA^}ifap,Twf
TabaEa,TbE
Tabaq,Tbq
TaHaY`haA,THw
Taradt~uhumo,Trd
Taraf,Trf
Tariyq,Trq
Tariyqap,Trq
Tariy~,Trw
Tarof,Trf
TaEaAm,TEm
TaEimuw^A@,TEm
TaEimotumo,TEm
TaEom,TEm
TaEon,TEn
TagaA,Tgw
TagawoA@,Tgw
TagaY`,Tgw
TagowaY`,Tgw
Talab,Tlb
TalaEat,TlE
Tal~,Tll
Tal~aqakun~a,Tlq
Tal~aqahaA,Tlq
Tal~aqotumu,Tlq
Tal~aqotumuwhun~a,Tlq
TaloH,TlH
TaloE,TlE
TamaE,TmE
Tahuwr,Thr
Tah~iraA,Thr
Tawiyl,Twl
Taw~a`fuwn,Twf
TawoE,TwE
Tawol,Twl
TaY~,Twy
Tay~ib,Tyb
Tay~ibap,Tyb
Tay~iba`t,Tyb
Tayor,Tyr
Ta`giyn,Tgw
Ta`^}ir,Tyr
Tugoya`n,Tgy
TuluwE,TlE
Tumisato,Tms
TuwbaY`,Tyb
Tuwr,Twr
Tuwl,Twl
TuwFY,Twy
Tibotumo,Tyb
Tibona,Tyb
Tifol,Tfl
Tiyn,Tyn
T~aAriq,Trq
T~aAgiyap,Tgw
T~aAlib,Tlb
T~aA^m~ap,Tmm
T~ala`q,Tlq
T~awod,Twd
T~a`guwt,Tgw
T~uwfaAn,Twf
ZaAlim,Zlm
ZaAlimap,Zlm
ZaAlimiY^,Zlm
ZaEon,ZEn
Zalama,Zlm
Zalamato,Zlm
Zalamaka,Zlm
Zalamahumu,Zlm
ZalamuwA@,Zlm
ZalamuwnaA,Zlm
Zalamuw^A@,Zlm
Zalamotu,Zlm
Zalamotumo,Zlm
ZalamonaA^,Zlm
Zalamona`humo,Zlm
Zaluwm,Zlm
Zaliyl,Zll
Zal~a,Zll
Zal~a`m,Zlm
Zalota,Zll
Zama>,ZmA
Zanantu,Znn
Zanantum,Znn
Zanantumo,Znn
Zanan~aA^,Znn
Zan~,Znn
Zan~a,Znn
Zan~aA^,Znn
Zan~uwA@,Znn
Zahara,Zhr
Zahiyr,Zhr
Zahor,Zhr
Za`haruwhum,Zhr
Za`hir,Zhr
Za`hirap,Zhr
Zufur,Zfr
Zuluma`t,Zlm
Zulima,Zlm
ZulimuwA@,Zlm
Zul~ap,Zll
Zulom,Zlm
Zil~,Zll
Zihoriy~,Zhr
Z~aA^n~iyn,Znn
Z~alamuw^A@,Zlm
Z~alamotumo,Zlm
Z~amo_#aAn,ZmA
Z~ahiyrap,Zhr
EaAbid,Ebd
EaAbiriY,Ebr
EaAtiyap,Etw
EaAjilap,Ejl
EaAd,Edw
EaAda,Ewd
EaAdayotum,Edw
EaAriD,ErD
EaASif,ESf
EaASifap,ESf
EaASim,ESm
EaAfiyn,Efw
EaAqaba,Eqb
EaAqabotumo,Eqb
EaAqir,Eqr
EaAkif,Ekf
EaAl,Elw
EaAliy,Elw
EaAliyn,Elw
EaAliyap,Elw
EaAm,Ewm
EaAmilap,Eml
EaA^}iduwn,Ewd
EaA^}il,Eyl
EaA^d~iyn,Edd
Eabav,Ebv
